Date,Ticker,Name,Group,Open,High,Low,Close,Adj Close,Volume
2022-06-01,PNC,PNC Financial Services,Treatment Big,175.83999633789062,176.3300018310547,149.50999450683594,157.77000427246094,136.0658416748047,44286300.0
2022-06-01,PRU,Prudential Financial,Control Small,105.83000183105469,106.80000305175781,90.25,95.68000030517578,79.48031616210938,37406900.0
2022-06-01,SPY,SPDR S&P 500 ETF Trust,Benchmark,415.1700134277344,417.44000244140625,362.1700134277344,377.25,356.98175048828125,1958611900.0
2022-06-01,SYF,Synchrony Financial,Control Small,36.869998931884766,37.119998931884766,27.21500015258789,27.6200008392334,25.31093978881836,149632500.0
2022-06-01,TFC,Truist Financial,Treatment Big,49.900001525878906,50.400001525878906,44.75,47.43000030517578,39.01809310913086,145218600.0
2022-06-01,TRV,Travelers,Control Small,178.02999877929688,178.72999572753906,158.35000610351562,169.1300048828125,156.6814422607422,24339300.0
2022-06-01,USB,U.S. Bancorp,Treatment Big,53.209999084472656,53.220001220703125,44.790000915527344,46.02000045776367,38.220333099365234,168146000.0
2022-06-01,WAL,Western Alliance Bancorporation,Treatment Small,81.79000091552734,83.22000122070312,68.41999816894531,70.5999984741211,64.75916290283203,15172000.0
2022-06-01,WFC,Wells Fargo,Control Big,45.959999084472656,46.06999969482422,36.540000915527344,39.16999816894531,35.56377029418945,503139500.0
2022-06-01,ZION,Zions Bancorporation,Treatment Small,56.93000030517578,57.790000915527344,49.939998626708984,50.900001525878906,44.22388458251953,31124600.0
2022-07-01,ALL,Allstate,Control Small,127.13999938964844,133.32000732421875,111.8499984741211,116.97000122070312,107.06901550292969,40042700.0
2022-07-01,BAC,Bank of America,Control Big,30.979999542236328,33.97999954223633,29.670000076293945,33.810001373291016,30.693035125732422,814208000.0
2022-07-01,BLK,BlackRock,Control Big,607.25,674.8400268554688,580.22998046875,669.1799926757812,610.2528686523438,12738100.0
2022-07-01,BOKF,BOK Financial,Treatment Small,75.86000061035156,88.51000213623047,70.20999908447266,88.02999877929688,80.66578674316406,4867000.0
2022-07-01,BX,Blackstone,Control Big,90.44000244140625,103.48999786376953,87.7699966430664,102.06999969482422,90.13250732421875,85217700.0
